,game_id,play_id,player_to_predict,nfl_id,frame_id,play_direction,absolute_yardline_number,player_name,player_height,player_weight,player_birth_date,player_position,player_side,player_role,x,y,s,a,dir,o,num_frames_output,ball_land_x,ball_land_y,week
7578,2023090700,1679,True,44888,27,right,46,Alex Anzalone,6-3,240,1994-09-22,OLB,Defense,Defensive Coverage,55.45,34.57,3.25,3.15,121.11,271.58,18,76.4000015258789,25.6299991607666,1
7579,2023090700,1679,True,44888,28,right,46,Alex Anzalone,6-3,240,1994-09-22,OLB,Defense,Defensive Coverage,55.73,34.37,3.53,3.07,127.14,269.44,18,76.4000015258789,25.6299991607666,1
7580,2023090700,1679,True,44888,29,right,46,Alex Anzalone,6-3,240,1994-09-22,OLB,Defense,Defensive Coverage,56.02,34.12,3.9,3.11,132.1,264.26,18,76.4000015258789,25.6299991607666,1
7581,2023090700,1679,True,44888,30,right,46,Alex Anzalone,6-3,240,1994-09-22,OLB,Defense,Defensive Coverage,56.32,33.83,4.2,2.86,135.44,262.09,18,76.4000015258789,25.6299991607666,1
7582,2023090700,1679,True,44888,31,right,46,Alex Anzalone,6-3,240,1994-09-22,OLB,Defense,Defensive Coverage,56.62,33.51,4.49,2.59,137.88,258.73,18,76.4000015258789,25.6299991607666,1
7583,2023090700,1679,False,55910,1,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,50.82,20.28,0.73,0.61,6.3,318.47,18,76.4000015258789,25.6299991607666,1
7584,2023090700,1679,False,55910,2,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,50.83,20.34,0.61,0.89,9.75,308.66,18,76.4000015258789,25.6299991607666,1
7585,2023090700,1679,False,55910,3,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,50.85,20.38,0.35,1.65,35.23,299.35,18,76.4000015258789,25.6299991607666,1
7586,2023090700,1679,False,55910,4,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,50.89,20.39,0.4,2.41,100.3,286.66,18,76.4000015258789,25.6299991607666,1
7587,2023090700,1679,False,55910,5,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,50.93,20.35,0.8,3.28,136.89,255.56,18,76.4000015258789,25.6299991607666,1
7588,2023090700,1679,False,55910,6,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,50.99,20.27,1.26,3.82,148.1,235.44,18,76.4000015258789,25.6299991607666,1
7589,2023090700,1679,False,55910,7,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,51.07,20.12,1.82,4.0,154.35,219.34,18,76.4000015258789,25.6299991607666,1
7590,2023090700,1679,False,55910,8,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,51.16,19.93,2.32,3.84,156.17,211.86,18,76.4000015258789,25.6299991607666,1
7591,2023090700,1679,False,55910,9,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,51.26,19.69,2.8,3.67,157.24,204.28,18,76.4000015258789,25.6299991607666,1
7592,2023090700,1679,False,55910,10,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,51.39,19.39,3.42,3.71,157.59,203.39,18,76.4000015258789,25.6299991607666,1
7593,2023090700,1679,False,55910,11,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,51.52,19.04,3.87,3.36,158.4,196.08,18,76.4000015258789,25.6299991607666,1
7594,2023090700,1679,False,55910,12,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,51.68,18.66,4.32,3.07,158.41,193.28,18,76.4000015258789,25.6299991607666,1
7595,2023090700,1679,False,55910,13,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,51.85,18.23,4.71,2.73,158.44,193.28,18,76.4000015258789,25.6299991607666,1
7596,2023090700,1679,False,55910,14,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,52.03,17.77,5.06,2.35,158.15,203.12,18,76.4000015258789,25.6299991607666,1
7597,2023090700,1679,False,55910,15,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,52.23,17.29,5.3,1.84,157.95,214.76,18,76.4000015258789,25.6299991607666,1
7598,2023090700,1679,False,55910,16,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,52.43,16.8,5.44,1.19,157.22,220.09,18,76.4000015258789,25.6299991607666,1
7599,2023090700,1679,False,55910,17,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,52.66,16.29,5.62,0.97,156.05,233.41,18,76.4000015258789,25.6299991607666,1
7600,2023090700,1679,False,55910,18,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,52.91,15.78,5.7,0.94,154.1,246.66,18,76.4000015258789,25.6299991607666,1
7601,2023090700,1679,False,55910,19,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,53.17,15.25,5.86,0.88,153.57,257.6,18,76.4000015258789,25.6299991607666,1
7602,2023090700,1679,False,55910,20,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,53.44,14.73,5.89,0.75,152.78,264.14,18,76.4000015258789,25.6299991607666,1
7603,2023090700,1679,False,55910,21,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,53.7,14.2,5.88,0.59,152.56,269.42,18,76.4000015258789,25.6299991607666,1
7604,2023090700,1679,False,55910,22,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,53.97,13.68,5.88,0.58,152.32,276.53,18,76.4000015258789,25.6299991607666,1
7605,2023090700,1679,False,55910,23,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,54.25,13.15,5.88,0.58,152.32,281.58,18,76.4000015258789,25.6299991607666,1
7606,2023090700,1679,False,55910,24,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,54.52,12.64,5.81,0.85,152.23,286.11,18,76.4000015258789,25.6299991607666,1
7607,2023090700,1679,False,55910,25,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,54.78,12.12,5.74,1.11,153.38,292.58,18,76.4000015258789,25.6299991607666,1
7608,2023090700,1679,False,55910,26,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,55.04,11.61,5.66,1.19,152.82,304.04,18,76.4000015258789,25.6299991607666,1
7609,2023090700,1679,False,55910,27,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,55.3,11.11,5.57,1.27,153.03,314.68,18,76.4000015258789,25.6299991607666,1
7610,2023090700,1679,False,55910,28,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,55.55,10.62,5.43,1.46,152.38,326.26,18,76.4000015258789,25.6299991607666,1
7611,2023090700,1679,False,55910,29,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,55.8,10.15,5.28,1.65,152.14,331.86,18,76.4000015258789,25.6299991607666,1
7612,2023090700,1679,False,55910,30,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,56.04,9.7,5.07,2.01,150.59,349.75,18,76.4000015258789,25.6299991607666,1
7613,2023090700,1679,False,55910,31,right,46,Brian Branch,6-0,193,2001-10-22,SS,Defense,Defensive Coverage,56.3,9.26,4.9,2.26,148.46,357.01,18,76.4000015258789,25.6299991607666,1
7614,2023090700,1679,True,47888,1,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,56.56,28.26,0.05,0.38,39.46,276.89,18,76.4000015258789,25.6299991607666,1
7615,2023090700,1679,True,47888,2,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,56.56,28.24,0.08,0.3,139.6,276.89,18,76.4000015258789,25.6299991607666,1
7616,2023090700,1679,True,47888,3,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,56.57,28.2,0.19,0.22,159.39,274.94,18,76.4000015258789,25.6299991607666,1
7617,2023090700,1679,True,47888,4,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,56.58,28.17,0.23,0.12,157.81,274.94,18,76.4000015258789,25.6299991607666,1
7618,2023090700,1679,True,47888,5,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,56.59,28.17,0.21,0.05,153.45,273.81,18,76.4000015258789,25.6299991607666,1
7619,2023090700,1679,True,47888,6,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,56.6,28.15,0.2,0.04,153.2,271.04,18,76.4000015258789,25.6299991607666,1
7620,2023090700,1679,True,47888,7,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,56.62,28.14,0.18,0.22,142.39,269.51,18,76.4000015258789,25.6299991607666,1
7621,2023090700,1679,True,47888,8,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,56.63,28.13,0.17,0.33,135.86,267.78,18,76.4000015258789,25.6299991607666,1
7622,2023090700,1679,True,47888,9,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,56.65,28.12,0.2,0.43,119.84,266.22,18,76.4000015258789,25.6299991607666,1
7623,2023090700,1679,True,47888,10,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,56.67,28.11,0.27,0.67,98.0,265.07,18,76.4000015258789,25.6299991607666,1
7624,2023090700,1679,True,47888,11,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,56.71,28.11,0.41,0.92,92.8,263.81,18,76.4000015258789,25.6299991607666,1
7625,2023090700,1679,True,47888,12,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,56.75,28.11,0.57,1.21,88.02,262.75,18,76.4000015258789,25.6299991607666,1
7626,2023090700,1679,True,47888,13,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,56.82,28.12,0.71,1.25,82.89,261.19,18,76.4000015258789,25.6299991607666,1
7627,2023090700,1679,True,47888,14,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,56.9,28.13,0.9,1.38,82.92,259.51,18,76.4000015258789,25.6299991607666,1
7628,2023090700,1679,True,47888,15,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,57.0,28.14,1.09,1.5,84.2,260.51,18,76.4000015258789,25.6299991607666,1
7629,2023090700,1679,True,47888,16,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,57.11,28.15,1.26,1.51,85.95,260.51,18,76.4000015258789,25.6299991607666,1
7630,2023090700,1679,True,47888,17,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,57.25,28.16,1.48,1.58,88.18,261.29,18,76.4000015258789,25.6299991607666,1
7631,2023090700,1679,True,47888,18,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,57.41,28.16,1.69,1.7,93.68,259.75,18,76.4000015258789,25.6299991607666,1
7632,2023090700,1679,True,47888,19,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,57.59,28.14,1.86,1.65,97.59,261.06,18,76.4000015258789,25.6299991607666,1
7633,2023090700,1679,True,47888,20,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,57.78,28.11,1.96,1.41,100.56,262.97,18,76.4000015258789,25.6299991607666,1
7634,2023090700,1679,True,47888,21,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,57.98,28.07,2.12,1.32,103.27,261.76,18,76.4000015258789,25.6299991607666,1
7635,2023090700,1679,True,47888,22,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,58.19,28.01,2.24,1.23,106.92,261.76,18,76.4000015258789,25.6299991607666,1
7636,2023090700,1679,True,47888,23,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,58.41,27.93,2.39,1.29,110.49,263.21,18,76.4000015258789,25.6299991607666,1
7637,2023090700,1679,True,47888,24,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,58.65,27.83,2.59,1.3,112.8,260.25,18,76.4000015258789,25.6299991607666,1
7638,2023090700,1679,True,47888,25,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,58.9,27.72,2.79,1.38,115.71,254.38,18,76.4000015258789,25.6299991607666,1
7639,2023090700,1679,True,47888,26,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,59.16,27.59,2.95,1.25,117.44,252.59,18,76.4000015258789,25.6299991607666,1
7640,2023090700,1679,True,47888,27,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,59.43,27.45,3.11,1.08,117.91,251.77,18,76.4000015258789,25.6299991607666,1
7641,2023090700,1679,True,47888,28,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,59.73,27.3,3.29,0.88,117.27,253.97,18,76.4000015258789,25.6299991607666,1
7642,2023090700,1679,True,47888,29,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,60.03,27.16,3.41,0.75,115.34,252.02,18,76.4000015258789,25.6299991607666,1
7643,2023090700,1679,True,47888,30,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,60.35,27.01,3.51,0.77,113.63,253.98,18,76.4000015258789,25.6299991607666,1
7644,2023090700,1679,True,47888,31,right,46,C.J. Gardner-Johnson,5-11,208,1997-12-20,SS,Defense,Defensive Coverage,60.69,26.87,3.63,0.87,112.02,256.14,18,76.4000015258789,25.6299991607666,1
7645,2023090700,1679,True,44906,1,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,53.48,13.05,0.07,0.07,90.05,293.04,18,76.4000015258789,25.6299991607666,1
7646,2023090700,1679,True,44906,2,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,53.55,13.07,0.12,0.33,81.0,295.16,18,76.4000015258789,25.6299991607666,1
7647,2023090700,1679,True,44906,3,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,53.6,13.09,0.28,1.78,73.81,307.02,18,76.4000015258789,25.6299991607666,1
7648,2023090700,1679,True,44906,4,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,53.66,13.11,0.61,2.96,69.76,314.85,18,76.4000015258789,25.6299991607666,1
7649,2023090700,1679,True,44906,5,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,53.75,13.14,1.08,3.85,68.62,321.37,18,76.4000015258789,25.6299991607666,1
7650,2023090700,1679,True,44906,6,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,53.89,13.19,1.64,4.34,69.26,327.8,18,76.4000015258789,25.6299991607666,1
7651,2023090700,1679,True,44906,7,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,54.11,13.27,2.42,5.24,70.4,335.25,18,76.4000015258789,25.6299991607666,1
7652,2023090700,1679,True,44906,8,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,54.37,13.36,3.0,4.96,70.85,341.42,18,76.4000015258789,25.6299991607666,1
7653,2023090700,1679,True,44906,9,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,54.68,13.46,3.52,4.44,71.68,347.15,18,76.4000015258789,25.6299991607666,1
7654,2023090700,1679,True,44906,10,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,55.05,13.57,4.01,3.88,72.88,353.45,18,76.4000015258789,25.6299991607666,1
7655,2023090700,1679,True,44906,11,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,55.47,13.69,4.45,3.37,74.35,358.98,18,76.4000015258789,25.6299991607666,1
7656,2023090700,1679,True,44906,12,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,55.92,13.8,4.82,2.94,75.84,4.97,18,76.4000015258789,25.6299991607666,1
7657,2023090700,1679,True,44906,13,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,56.41,13.92,5.06,2.14,76.55,9.82,18,76.4000015258789,25.6299991607666,1
7658,2023090700,1679,True,44906,14,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,56.91,14.03,5.26,1.6,77.86,13.44,18,76.4000015258789,25.6299991607666,1
7659,2023090700,1679,True,44906,15,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,57.45,14.13,5.45,1.41,79.67,14.78,18,76.4000015258789,25.6299991607666,1
7660,2023090700,1679,True,44906,16,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,58.0,14.22,5.61,1.41,81.42,14.78,18,76.4000015258789,25.6299991607666,1
7661,2023090700,1679,True,44906,17,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,58.56,14.3,5.73,1.16,82.42,14.78,18,76.4000015258789,25.6299991607666,1
7662,2023090700,1679,True,44906,18,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,59.14,14.37,5.8,1.06,83.72,14.78,18,76.4000015258789,25.6299991607666,1
7663,2023090700,1679,True,44906,19,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,59.72,14.43,5.81,1.0,84.89,18.74,18,76.4000015258789,25.6299991607666,1
7664,2023090700,1679,True,44906,20,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,60.3,14.47,5.92,0.95,86.06,23.86,18,76.4000015258789,25.6299991607666,1
7665,2023090700,1679,True,44906,21,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,60.89,14.51,5.95,0.79,86.79,25.79,18,76.4000015258789,25.6299991607666,1
7666,2023090700,1679,True,44906,22,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,61.5,14.54,6.04,0.65,87.49,27.1,18,76.4000015258789,25.6299991607666,1
7667,2023090700,1679,True,44906,23,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,62.11,14.56,6.14,0.47,87.83,27.1,18,76.4000015258789,25.6299991607666,1
7668,2023090700,1679,True,44906,24,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,62.73,14.59,6.35,0.71,87.75,29.7,18,76.4000015258789,25.6299991607666,1
7669,2023090700,1679,True,44906,25,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,63.37,14.61,6.5,0.87,87.7,34.12,18,76.4000015258789,25.6299991607666,1
7670,2023090700,1679,True,44906,26,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,64.02,14.64,6.65,0.88,87.73,38.53,18,76.4000015258789,25.6299991607666,1
7671,2023090700,1679,True,44906,27,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,64.69,14.67,6.79,0.77,87.12,37.75,18,76.4000015258789,25.6299991607666,1
7672,2023090700,1679,True,44906,28,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,65.38,14.71,6.94,0.87,86.24,30.18,18,76.4000015258789,25.6299991607666,1
7673,2023090700,1679,True,44906,29,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,66.07,14.77,7.12,1.28,84.79,37.81,18,76.4000015258789,25.6299991607666,1
7674,2023090700,1679,True,44906,30,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,66.79,14.84,7.29,1.46,83.45,37.81,18,76.4000015258789,25.6299991607666,1
7675,2023090700,1679,True,44906,31,right,46,Cameron Sutton,5-11,188,1995-02-27,CB,Defense,Defensive Coverage,67.52,14.94,7.39,1.54,81.89,35.41,18,76.4000015258789,25.6299991607666,1
7676,2023090700,1679,True,53953,1,right,46,Jerry Jacobs,5-11,198,1997-09-26,CB,Defense,Defensive Coverage,56.75,42.68,0.77,0.18,169.23,198.19,18,76.4000015258789,25.6299991607666,1
7677,2023090700,1679,True,53953,2,right,46,Jerry Jacobs,5-11,198,1997-09-26,CB,Defense,Defensive Coverage,56.77,42.6,0.79,0.07,167.32,196.22,18,76.4000015258789,25.6299991607666,1
7678,2023090700,1679,True,53953,3,right,46,Jerry Jacobs,5-11,198,1997-09-26,CB,Defense,Defensive Coverage,56.81,42.52,0.82,0.38,158.24,196.22,18,76.4000015258789,25.6299991607666,1
7679,2023090700,1679,True,53953,4,right,46,Jerry Jacobs,5-11,198,1997-09-26,CB,Defense,Defensive Coverage,56.85,42.45,0.88,0.71,150.61,196.22,18,76.4000015258789,25.6299991607666,1
7680,2023090700,1679,True,53953,5,right,46,Jerry Jacobs,5-11,198,1997-09-26,CB,Defense,Defensive Coverage,56.9,42.37,0.99,1.11,141.74,197.96,18,76.4000015258789,25.6299991607666,1
7681,2023090700,1679,True,53953,6,right,46,Jerry Jacobs,5-11,198,1997-09-26,CB,Defense,Defensive Coverage,56.99,42.29,1.22,1.79,132.16,198.54,18,76.4000015258789,25.6299991607666,1
7682,2023090700,1679,True,53953,7,right,46,Jerry Jacobs,5-11,198,1997-09-26,CB,Defense,Defensive Coverage,57.08,42.2,1.37,1.82,127.32,198.54,18,76.4000015258789,25.6299991607666,1
